Unnamed: 0,Latitud,Longitud,NOMBRE,ID_LIN_TRA,PROPIEDAD,TENSION_KV,ESTADO,F_OPERACIO,LONG_KM,PROVINCIA
2269,-31.12120946799996,-71.61260299499997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2270,-31.116324431999946,-71.61272020599995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2271,-31.113125596999964,-71.61279552699995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2272,-31.11049816899998,-71.61286021399997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2273,-31.10765670199993,-71.61292751899998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2274,-31.104295099999945,-71.61300762499997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2275,-31.099486877999936,-71.61312411999995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2276,-31.09633642799997,-71.61319632299995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2277,-31.093404066999938,-71.61326619399995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2278,-31.090536164999943,-71.61333328399996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2279,-31.087787981999952,-71.61340103599997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2280,-31.084495516999937,-71.61347565699998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2281,-31.082050332999984,-71.61353475999994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2282,-31.07780140099993,-71.61363667499995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2283,-31.07517609899997,-71.61369873199999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2284,-31.07110829499993,-71.61379466299996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2285,-31.068547101999968,-71.61385858199998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2286,-31.06623497199996,-71.61391237499998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2287,-31.06189320699997,-71.61400962099998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2288,-31.05841091299993,-71.61409207799994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2289,-31.05532410899997,-71.61416371499996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2290,-31.052672563999977,-71.61422765799995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2291,-31.05023506699996,-71.61428566799998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2292,-31.045134943999983,-71.61440899899998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2293,-31.041614094999943,-71.61449144599999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2294,-31.039154392999933,-71.61454740999994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2295,-31.03475683699997,-71.61465447699999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2296,-31.031798701999943,-71.61472359799996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2297,-31.02585358699997,-71.61486675499998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2298,-31.022714125999983,-71.61494173399996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2299,-31.020250071999957,-71.61499978199998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2300,-31.01717716199994,-71.61506948799996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2301,-31.013306771999964,-71.61515984399995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2302,-31.01047660599994,-71.61522345099996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2303,-31.00650477699997,-71.61531879399996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2304,-31.00440085499997,-71.61520560299994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2305,-31.00207497499997,-71.61508219899997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2306,-30.99764186599998,-71.61484726999998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2307,-30.990820545999952,-71.61448937099993,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2308,-30.98797228699993,-71.61434050399998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2309,-30.983731853999984,-71.61411586399998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2310,-30.98061275499998,-71.61395417299997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2311,-30.97718484899997,-71.61377168699994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2312,-30.97240389999996,-71.61351941799995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2313,-30.969435164999936,-71.61336384899994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2314,-30.966795780999973,-71.61322380299998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2315,-30.96439303699998,-71.61309562799994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2316,-30.96203768099997,-71.61296997899996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2317,-30.95804057899994,-71.61275932899997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2318,-30.95439662999996,-71.61257034399995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2319,-30.951767934999964,-71.61243231199995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2320,-30.944504000999984,-71.61204772999997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2321,-30.942221161999957,-71.61193039899996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2322,-30.939923516999954,-71.61181047999997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2323,-30.934578700999964,-71.61152887299994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2324,-30.932296570999934,-71.61140862999997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2325,-30.929069633999973,-71.61123712599993,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2326,-30.924912409999934,-71.61101759899998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2327,-30.921991683999977,-71.61086487399996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2328,-30.91883572599994,-71.61070129899997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2329,-30.914728751999974,-71.61048287599994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2330,-30.911348519999933,-71.61030446899997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2331,-30.90830299399994,-71.61014368999997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2332,-30.90562532599995,-71.61000494799998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2333,-30.90238168599996,-71.60983385999998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2334,-30.89941694199996,-71.60967630299996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2335,-30.896479434999947,-71.60952073299995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2336,-30.89339824899997,-71.60935945899996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2337,-30.890360833999974,-71.60920391999997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2338,-30.88815108299997,-71.60908440099996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2339,-30.88525742099995,-71.60892971299995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2340,-30.88271250699995,-71.60819628699994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2341,-30.880297820999942,-71.60749479299994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2342,-30.87738318099997,-71.60665666299997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2343,-30.87334216599993,-71.60548970499997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2344,-30.86875036799995,-71.60416347499995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2345,-30.865430798999967,-71.60320804399998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2346,-30.86456624999994,-71.60295922299997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2347,-30.85938510599993,-71.60146078299994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2348,-30.85615871699997,-71.60053108099999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2349,-30.85296915699996,-71.59961429499998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2350,-30.84969229999996,-71.59866465599998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2351,-30.846715631999928,-71.59781008799996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2352,-30.843460421999964,-71.59686811499995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2353,-30.840361947999952,-71.59597601699994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2354,-30.836931937999964,-71.59498447699997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2355,-30.833911884999964,-71.59411557499993,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2356,-30.83141579899996,-71.59339766699998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2357,-30.82871039099996,-71.59261471799994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2358,-30.825011995999944,-71.59154963899994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2359,-30.821318256999973,-71.59048342899996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2360,-30.81811005699996,-71.58955859499997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2361,-30.815194592999944,-71.58722379099999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2362,-30.81299295499997,-71.58545587299994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2363,-30.80759527899994,-71.58112413299995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2364,-30.80546482699998,-71.57942562599999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2365,-30.801177972999938,-71.57599395899996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2366,-30.79864385799993,-71.57395017099998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2367,-30.79434832699997,-71.57051754399998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2368,-30.789814227999955,-71.56687831299996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2369,-30.786693540999977,-71.56437786599997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2370,-30.78374703599997,-71.56202196499999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2371,-30.781029785999976,-71.55983479399998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2372,-30.77875724499995,-71.55802385399994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2373,-30.77488902699997,-71.55492833999995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2374,-30.77277434199993,-71.55322502299998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2375,-30.768541530999983,-71.54983545999994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2376,-30.764818382999977,-71.54685401299997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2377,-30.762836429999936,-71.54526669199998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2378,-30.759908912999947,-71.54300472399996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2379,-30.757439201999944,-71.54109186599999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2380,-30.754603180999936,-71.53889366099997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2381,-30.75151072899996,-71.53650197299999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2382,-30.74841541899997,-71.53410401199994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2383,-30.74582179699996,-71.53209909899994,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2384,-30.742544041999963,-71.52956171099999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2385,-30.740030627999943,-71.52761505899997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2386,-30.738312030999964,-71.52629004199997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2387,-30.73257967199993,-71.52185255699999,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2388,-30.72975101899993,-71.51966707199995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2389,-30.725321677999943,-71.51623422299997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2390,-30.72208706699996,-71.51373390099997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2391,-30.72118391999993,-71.51303038599997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2392,-30.71699926499997,-71.51369788299996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2393,-30.71460731299993,-71.51407379199998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2394,-30.711879885999963,-71.51451161499995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2395,-30.709416362999946,-71.51489947899995,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2396,-30.705172778999952,-71.51556925699998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2397,-30.70172477799997,-71.51611757799998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2398,-30.69879579299993,-71.51658103699998,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2399,-30.69491902599998,-71.51719444099996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2400,-30.69062026799997,-71.51787518599997,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
2401,-30.68747789699995,-71.51837184199996,LAS PALMAS - PAN DE AZUCAR 220KV,922.0,TRANSELEC S.A.,220.0,EN OPERACION,2009-01-01,153.95,ELQUI-CHOAPA-LIMARI
