Unnamed: 0,ID_LIN_TRA,NOMBRE,CIRCUITO,TRAMO,PROPIEDAD,TENSION_KV,LONG_KM,ESTADO,F_OPERACIO,FECH_ACT,PROVINCIA,Latitud,Longitud
810,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14373234999994,-72.15353392099996
811,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.144101690999946,-72.15209925599999
812,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14450609999994,-72.15059589899994
813,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14489066899995,-72.14913860699994
814,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14529946799996,-72.14760323599995
815,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.145683195999936,-72.14617625499994
816,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14610137599993,-72.14464972699994
817,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14650973299996,-72.14307497599998
818,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14690238199995,-72.14161972699998
819,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.147315601999935,-72.14010277099999
820,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14770504599994,-72.13863216799996
821,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14810996699998,-72.13711662299994
822,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14849603499994,-72.13567756699996
823,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14889911199998,-72.13418973499995
824,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14929407499994,-72.13272175299994
825,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.14969041899997,-72.13124599699995
826,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15009970799997,-72.12970821299996
827,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15053517599995,-72.12810373599996
828,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15092625899996,-72.12664446399998
829,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15132958199996,-72.12516110999996
830,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15172831099994,-72.12367047799995
831,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15213716099999,-72.12214562199995
832,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15256881299996,-72.12058035999996
833,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15295488499993,-72.11909288099997
834,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15331330299995,-72.11775585699996
835,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15371062699995,-72.11626583299994
836,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.154083835999984,-72.11489261399998
837,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15451205699998,-72.11329555699996
838,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15491062099994,-72.11179198099995
839,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15533937399994,-72.11020027099994
840,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15572997099997,-72.10875352399995
841,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15612085399994,-72.10729515599996
842,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15651398099993,-72.10583239699997
843,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15692219699997,-72.10428445599996
844,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.157348008999975,-72.10271934599996
845,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.157762170999945,-72.10118859199997
846,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15816092699998,-72.09973336999997
847,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15855441499997,-72.09825693199997
848,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15893800599997,-72.09686740999996
849,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15928315299993,-72.09553885599996
850,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.15969822099999,-72.09399733499998
851,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.160091972999965,-72.09249528899994
852,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.16045092599995,-72.09116725599995
853,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.160887979999984,-72.08955985699998
854,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.161309922999976,-72.08797118599995
855,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.16173151899994,-72.08639499299994
856,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.16217147399993,-72.08477216599994
857,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.16261664899997,-72.08311289399995
858,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.16307811699994,-72.08145872899996
859,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.16348690499996,-72.07985148299997
860,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.163926980999975,-72.07832150999997
861,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.16429591699995,-72.07685477799998
862,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.164548615999934,-72.07590105399998
863,151.0,CHARRUA - CHOLGUAN,C1,CHARRUA - LAJA,TRANSELEC S.A.,66.0,23.76,EN OPERACION,2005-05-09,2023-04-20,BIOBIO-DIGUILLIN,-37.16491951399996,-72.07452754099995
864,,,,,,,,,,,,,
865,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.46133637299994,-70.95945714799996
866,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.46134077299996,-70.95946207599997
867,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.46098614899995,-70.96419263699994
868,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.46025467299995,-70.96608811199997
869,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45990415399996,-70.96700544399994
870,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.459577088999936,-70.96785452599994
871,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45937976099998,-70.96843474199994
872,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45888066899994,-70.96880192699996
873,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.458193069999936,-70.97009108399993
874,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45781598999997,-70.97247413999997
875,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45769851899996,-70.97359064999995
876,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45757468599993,-70.97393386799996
877,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45648518399997,-70.97674015899997
878,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.457425704999935,-70.98289778299994
879,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45709773899995,-70.98547239599998
880,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45487233599994,-70.98987867499994
881,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45419352699997,-70.99192076999998
882,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45369406599997,-70.99394848399999
883,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45334896899993,-70.99517834199997
884,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45316172299994,-70.99595601599998
885,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45260546399993,-70.99800158999994
886,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.450854670999945,-71.00490640699996
887,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45032098099995,-71.00704939599996
888,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.45006363299996,-71.00801198899995
889,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.449861186999954,-71.00893605699997
890,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.44938552799994,-71.01068376899997
891,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.44886952999997,-71.01137512399998
892,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.448159259999954,-71.01597176499996
893,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.448259365999945,-71.01784414899998
894,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.44813211699994,-71.01880720299994
895,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.44795881999994,-71.01983378999995
896,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.444461839999974,-71.04210140899994
897,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.442991028999984,-71.04815584199997
898,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.44260349499996,-71.05200141399996
899,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.433819993999975,-71.07486036699999
900,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.433296208999934,-71.07579289199998
901,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.42791641699995,-71.08988791999997
902,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.42762140999997,-71.09111692699997
903,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.42867996899997,-71.09142738899999
904,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.430322703999934,-71.09161934599996
905,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.43099700299996,-71.09214069699993
906,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.435705275999965,-71.09360291599995
907,1775.0,MALLOA NUEVA - SAN VICENTE DE TAGUA TAGUA 66KV,C1,NUEVA MALLOA - SAN VIC DE TAGUA TAGUA 66KV C1,CGE TRANSMISION S.A.,66.0,13.83,EN OPERACION,1999-01-01,2023-04-20,CACHAPOAL,-34.43587817799994,-71.09380940899996
908,,,,,,,,,,,,,
909,872.0,LOS TAMBORES - LA UNION,C1,ENLACE - FIBRANOVA,SISTEMA DE TRANSMISION DEL SUR S.A.,66.0,6.66,EN OPERACION,2005-05-19,2023-04-20,RANCO,-40.32402330599996,-73.00152916999997
910,872.0,LOS TAMBORES - LA UNION,C1,ENLACE - FIBRANOVA,SISTEMA DE TRANSMISION DEL SUR S.A.,66.0,6.66,EN OPERACION,2005-05-19,2023-04-20,RANCO,-40.30932059299994,-73.05106002699995
911,872.0,LOS TAMBORES - LA UNION,C1,ENLACE - FIBRANOVA,SISTEMA DE TRANSMISION DEL SUR S.A.,66.0,6.66,EN OPERACION,2005-05-19,2023-04-20,RANCO,-40.29530995199997,-73.06725753999996
912,872.0,LOS TAMBORES - LA UNION,C1,ENLACE - FIBRANOVA,SISTEMA DE TRANSMISION DEL SUR S.A.,66.0,6.66,EN OPERACION,2005-05-19,2023-04-20,RANCO,-40.29493072799994,-73.06770770999998
913,,,,,,,,,,,,,
914,1701.0,PUNITAQUI - EL SAUCE 66KV,C1,PUNITAQUI - EL SAUCE 66KV C1,CGE TRANSMISION S.A.,66.0,29.3,EN OPERACION,1957-01-01,2023-04-20,LIMARI,-31.07440940999993,-71.13179538399999
915,1701.0,PUNITAQUI - EL SAUCE 66KV,C1,PUNITAQUI - EL SAUCE 66KV C1,CGE TRANSMISION S.A.,66.0,29.3,EN OPERACION,1957-01-01,2023-04-20,LIMARI,-31.07359635199998,-71.13233124799996
916,1701.0,PUNITAQUI - EL SAUCE 66KV,C1,PUNITAQUI - EL SAUCE 66KV C1,CGE TRANSMISION S.A.,66.0,29.3,EN OPERACION,1957-01-01,2023-04-20,LIMARI,-31.06148868699995,-71.14114306799996
917,1701.0,PUNITAQUI - EL SAUCE 66KV,C1,PUNITAQUI - EL SAUCE 66KV C1,CGE TRANSMISION S.A.,66.0,29.3,EN OPERACION,1957-01-01,2023-04-20,LIMARI,-31.05642981999995,-71.14483554899994
918,1701.0,PUNITAQUI - EL SAUCE 66KV,C1,PUNITAQUI - EL SAUCE 66KV C1,CGE TRANSMISION S.A.,66.0,29.3,EN OPERACION,1957-01-01,2023-04-20,LIMARI,-31.04358148299997,-71.15418820799994
