,OBJECTID,NOMBRE,PROPIEDAD,TIPO,MEDIO_GENE,COMBUSTIBL,POTENCIAMW,UNIDADES,RCA,SIST_ELECT,ESTADO,F_OPERACIO,COORD_ESTE,COORD_NORT,HUSO,DATUM,REGION,PROVINCIA,COMUNA,FUENTE_BAS,FECH_CREA,FECH_ACT,ID_GE_SOLAR,geometry
59,1592,EL PELICANO,EL PELICANO SOLAR SPA,FOTOVOLTAICO, ,NO APLICA,105.032,0,200/2015,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/12/2018 9:00 p. m.,318005,6774374,19 SUR,WGS 1984,COQUIMBO,ELQUI,LA HIGUERA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,141,POINT (-70.87099534599997 -29.14615417219681)
60,1593,EL PILPEN,PV EL PILPEN SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9901,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/1/2017 9:00 p. m.,291800,6284500,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,MARIA PINTO,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,142,POINT (-71.24276746799995 -33.558875778130364)
61,1594,PIQUERO,PIQUERO SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/5/2018 9:00 p. m.,272158,6313082,19 SUR,WGS 1984,VALPARAISO,VALPARAISO,CASABLANCA,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,144,POINT (-71.44695094899998 -33.29729666613378)
62,1595,EL PITIO,PV EL PITIO SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9901,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/12/2018 9:00 p. m.,256945,6015376,19 SUR,WGS 1984,MAULE,LINARES,LONGAVI,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,145,POINT (-71.69565261099996 -35.9757950231027)
63,1596,EL QUELTEHUE,PV EL QUELTEHUE SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9952,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/12/2017 9:00 p. m.,294418,6284360,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,146,POINT (-71.21461662399997 -33.56064518813035)
64,1597,EL QUEMADO,REDEN CABILDO SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.98,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/19/2018 9:00 p. m.,310309,6409327,19 SUR,WGS 1984,VALPARAISO,PETORCA,CABILDO,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,147,POINT (-71.01771318599998 -32.437049727145386)
65,1598,EL QUEULE,EL QUEULE SPA,FOTOVOLTAICO,PMGD,NO APLICA,6.87,0,227/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/18/2019 9:00 p. m.,279275,6210657,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,LAS CABRAS,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,148,POINT (-71.39613509399999 -34.221775055122144)
66,1599,EL ROBLE,CHESTER SOLAR IV SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.88,0,652/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/18/2017 9:00 p. m.,279542,6231299,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,SAN PEDRO,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,149,POINT (-71.38799979599997 -34.035829532124424)
67,1600,EL SALITRAL,PSF EL SALITRAL S.A.,FOTOVOLTAICO,PMGD,NO APLICA,2.97,0,030/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/7/2020 9:00 p. m.,307141,6546176,19 SUR,WGS 1984,COQUIMBO,LIMARI,COMBARBALA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,151,POINT (-71.02428073 -31.202627910163404)
68,1601,EL SAUCE,CHESTER SOLAR V SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.94,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/26/2018 9:00 p. m.,281058,6226445,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,LAS CABRAS,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,152,POINT (-71.37281011699997 -34.07988709012385)
69,1602,ENCON SOLAR,LOA SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.494,0,383/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/22/2019 8:00 p. m.,336194,6377321,19 SUR,WGS 1984,VALPARAISO,SAN FELIPE,SAN FELIPE,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,157,POINT (-70.74809060299998 -32.72975016714133)
70,1603,RIO ESCONDIDO,AR ESCONDIDO SPA,FOTOVOLTAICO, ,NO APLICA,157.96,0,014/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/30/2021 9:00 p. m.,382464,6915422,19 SUR,WGS 1984,ATACAMA,COPIAPO,TIERRA AMARILLA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,159,POINT (-70.19405308099994 -27.88086434421945)
71,1604,FRANCISCO,GR BOLDO S.P.A,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/10/2017 9:00 p. m.,349380,6236618,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,MOSTAZAL,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,165,POINT (-70.63092889999996 -34.00024419712487)
72,1605,BELLAVISTA 1,TAMARUGAL SOLAR 1 S.A.,FOTOVOLTAICO,PMGD,NO APLICA,8.9911,0,052/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/23/2019 9:00 p. m.,427975,7700156,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,POZO ALMONTE,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,168,POINT (-69.69207866799997 -20.79707415037301)
73,1606,FV BOLERO,HELIO ATACAMA TRES SPA,FOTOVOLTAICO, ,NO APLICA,135.7,0,187/2012; 235/2012,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/5/2018 9:00 p. m.,458204,7404420,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,SIERRA GORDA,COMISION NACIONAL DE ENERGIA,6/29/2017 8:00 p. m.,6/29/2023 8:00 p. m.,169,POINT (-69.40926683799995 -23.469732346309975)
74,1607,FV DEL DESIERTO,FOTOVOLTAICA DEL DESIERTO SPA,FOTOVOLTAICO,PMG,NO APLICA,8.35,0,152/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/1/2022 8:00 p. m.,540779,7343742,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,170,POINT (-68.59901716299998 -24.017824125297828)
75,1608,GABRIELA,BRONTE SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,106/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/7/2022 9:00 p. m.,336483,6682024,19 SUR,WGS 1984,COQUIMBO,ELQUI,VICUNA,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,174,POINT (-70.69496165299995 -29.98178626618274)
76,1609,GR SANTA ROSA,GR CHAQUIHUE SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.888,0,346/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/11/2019 8:00 p. m.,288133,6235733,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,SAN PEDRO,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,175,POINT (-71.29393334899999 -33.997643748124894)
77,1610,GRANADA,GRANADA SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,174/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/10/2020 8:00 p. m.,262026,6033928,19 SUR,WGS 1984,MAULE,LINARES,LINARES,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,178,POINT (-71.63381102199997 -35.80995828710439)
78,1611,GRANATE,GRANATE SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,066/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/27/2022 8:00 p. m.,282818,6613584,19 SUR,WGS 1984,COQUIMBO,LIMARI,OVALLE,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,179,POINT (-71.26505868499999 -30.590591540172916)
79,1612,GRANJA SOLAR,MARIA ELENA SOLAR S.A,FOTOVOLTAICO, ,NO APLICA,105.0,0,079/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/29/2020 8:00 p. m.,448346,7698984,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,POZO ALMONTE,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,180,POINT (-69.49637771399995 -20.80834157237272)
80,1613,GUADALUPE,GUADALUPE SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,5.6,0,416/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/4/2021 9:00 p. m.,356784,6364211,19 SUR,WGS 1984,VALPARAISO,LOS ANDES,LOS ANDES,COMISION NACIONAL DE ENERGIA,7/30/2017 8:00 p. m.,6/29/2023 8:00 p. m.,181,POINT (-70.53045634699998 -32.850840157139714)
81,1614,HOMERO SOLAR,GR ESPINO SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9901,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/17/2017 9:00 p. m.,348482,6240612,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,MOSTAZAL,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,183,POINT (-70.63995722899995 -33.96410804912528)
82,1615,HUATACONDO,AUSTRIAN SOLAR CHILE CUATRO SPA,FOTOVOLTAICO, ,NO APLICA,88.1,0,070/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/4/2019 8:00 p. m.,451750,7662750,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,POZO ALMONTE,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,185,POINT (-69.46467796699994 -21.135821072364692)
83,1616,SOL DEL NORTE,FOTOVOLTAICA SOL DEL NORTE SPA,FOTOVOLTAICO,PMG,NO APLICA,7.42,0,193/2011,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/1/2022 8:00 p. m.,541241,7343886,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,186,POINT (-68.59447845099999 -24.016511557297836)
84,1617,ILLAPEL 5X,PARSOSY ILLPAEL 5 SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9866,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/19/2019 8:00 p. m.,296725,6500490,19 SUR,WGS 1984,COQUIMBO,CHOAPA,ILLAPEL,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,188,POINT (-71.14289067299995 -31.612782635157203)
85,1618,JAHUEL,CHESTER SOLAR I SPA,FOTOVOLTAICO,PMGD,NO APLICA,5.6,0,378/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/17/2020 8:00 p. m.,348024,6382693,19 SUR,WGS 1984,VALPARAISO,SAN FELIPE,SANTA MARIA,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,193,POINT (-70.62101326599998 -32.68300653114198)
86,1619,LA ACACIA,LA ACACIA SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.4397,0,026/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/27/2018 8:00 p. m.,308668,6182041,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,SAN VICENTE,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,194,POINT (-71.08362583499996 -34.48549362211902)
87,1620,LA BLANQUINA,SOLAR LA BLANQUINA SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.97,0,001/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/14/2019 9:00 p. m.,247836,6229492,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,CODEGUA,COMISION NACIONAL DE ENERGIA,7/30/2017 8:00 p. m.,6/29/2023 8:00 p. m.,195,POINT (-71.73164024299996 -34.0449611421243)
88,1621,LA CHAPEANA,LA CHAPEANA SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.905,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/14/2016 9:00 p. m.,297327,6622083,19 SUR,WGS 1984,COQUIMBO,LIMARI,OVALLE,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,196,POINT (-71.11216859099994 -30.516495772174068)
89,1622,LA CRUZ SOLAR,FOTOVOLTAICA NORTE GRANDE 1 SPA,FOTOVOLTAICO, ,NO APLICA,52.0201,0,021/2020,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/6/2022 8:00 p. m.,436928,7538580,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,12/30/2019 9:00 p. m.,6/29/2023 8:00 p. m.,198,POINT (-69.61214086099994 -22.257168754337865)
90,1623,LA FRONTERA,PV LA FRONTERA,FOTOVOLTAICO,PMGD,NO APLICA,4.8,0,259/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/21/2017 9:00 p. m.,246924,6142741,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,LOLOL,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,199,POINT (-71.76716847199998 -34.82617937911505)
91,1624,LA HUELLA,AUSTRIANSOLAR CHILE SEIS SPA,FOTOVOLTAICO, ,NO APLICA,84.0,0,097/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/22/2021 8:00 p. m.,315926,6774890,19 SUR,WGS 1984,COQUIMBO,ELQUI,LA HIGUERA,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,203,POINT (-70.89227355299994 -29.14119933519688)
92,1625,LA LAJUELA,RIGEL SPA,FOTOVOLTAICO,PMGD,NO APLICA,6.88,0,001/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/17/2019 8:00 p. m.,280948,6163389,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,SANTA CRUZ,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,204,POINT (-71.39008911099995 -34.64803439811715)
93,1626,LA MANGA,LA MANGA ENERGY SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.96,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/12/2017 9:00 p. m.,262126,6244465,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,SAN PEDRO,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,205,POINT (-71.57291084699995 -33.913398732125934)
94,1627,LA QUINTA SOLAR,CVE CHILE SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.995,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/7/2017 9:00 p. m.,340142,6344205,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,206,POINT (-70.71170621399995 -33.02892181013732)
95,1628,LALACKAMA,ENEL GREEN POWER CHILE,FOTOVOLTAICO, ,NO APLICA,54.835,0,089/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/1/2015 9:00 p. m.,368629,7221216,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,TALTAL,COMISION NACIONAL DE ENERGIA,9/29/2015 9:00 p. m.,6/29/2023 8:00 p. m.,214,POINT (-70.30305476899997 -25.119227808274093)
96,1629,LALACKAMA II,ENEL GREEN POWER CHILE,FOTOVOLTAICO, ,NO APLICA,16.4505,0,089/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/30/2015 9:00 p. m.,367930,7222354,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,TALTAL,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,215,POINT (-70.30987712599995 -25.10889218027431)
97,1630,LAS MOLLACAS,LAS MOLLACAS SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.905,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/13/2016 9:00 p. m.,286794,6604155,19 SUR,WGS 1984,COQUIMBO,LIMARI,OVALLE,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,220,POINT (-71.22556442099994 -30.676327021171534)
98,1631,LAS PALOMAS,PV LAS PALOMAS SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.99,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/30/2018 9:00 p. m.,231847,5924667,19 SUR,WGS 1984,NUBLE,DIGUILLIN,BULNES,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,221,POINT (-72.00496637299995 -36.78588133109483)
99,1632,LAS TURCAS,PV LAS TURCAS SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9901,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/31/2017 8:00 p. m.,288752,6257252,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,222,POINT (-71.28206087299998 -33.80384200012728)
100,1633,LEMU,GR ALERCE SPA,FOTOVOLTAICO,PMGD,NO APLICA,4.97,0,180/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/30/2020 8:00 p. m.,246993,6055183,19 SUR,WGS 1984,MAULE,LINARES,SAN JAVIER,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,226,POINT (-71.79332601199997 -35.614785059106424)
101,1634,LINARES,LINARES GENERACION SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.98,0,164/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/27/2021 8:00 p. m.,262976,6028984,19 SUR,WGS 1984,MAULE,LINARES,LINARES,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,235,POINT (-71.62477379199998 -35.85471732410392)
102,1635,LIPANGUE,ESPINOS S.A.,FOTOVOLTAICO,PMGD,NO APLICA,2.99,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/25/2019 8:00 p. m.,321580,6309545,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,LAMPA,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,236,POINT (-70.91716662099998 -33.33849990313321)
103,1636,EL LITRE SOLAR,CEDARS SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,469/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/19/2020 8:00 p. m.,333772,6333116,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,237,POINT (-70.78190126499999 -33.127944929135985)
104,1637,LLANOS DE POTROSO,LLANOS DE POTROSO SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,062/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/6/2020 8:00 p. m.,320000,6706960,19 SUR,WGS 1984,COQUIMBO,ELQUI,LA SERENA,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,239,POINT (-70.86156497099995 -29.754554130186488)
105,1638,LLAY LLAY,XUE SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,191/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/16/2021 8:00 p. m.,316733,6363436,19 SUR,WGS 1984,VALPARAISO,SAN FELIPE,LLAILLAY,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,243,POINT (-70.95841625299994 -32.851861822139696)
106,1639,LO MIRANDA,SPV P4 SPA,FOTOVOLTAICO,PMGD,NO APLICA,5.955,0,016/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/30/2019 9:00 p. m.,326622,6214186,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,DONIHUE,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,244,POINT (-70.88171779699996 -34.198931070122434)
107,1640,FV DE LOS ANDES,FOTOVOLTAICA DE LOS ANDES SPA,FOTOVOLTAICO,PMG,NO APLICA,8.928,0,158/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/1/2022 8:00 p. m.,540801,7343980,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,246,POINT (-68.598807509 -24.015673931297883)
108,1641,CHACABUCO,INVERSIONES LOS SAUCES SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.999,0,025/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/25/2020 9:00 p. m.,340158,6352558,19 SUR,WGS 1984,VALPARAISO,LOS ANDES,RINCONADA,COMISION NACIONAL DE ENERGIA,7/30/2017 8:00 p. m.,6/29/2023 8:00 p. m.,250,POINT (-70.71008150499995 -32.953610532138306)
109,1642,LOS MOLINOS,LOS MOLINOS SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,210/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/3/2021 8:00 p. m.,289764,6282964,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,MARIA PINTO,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,252,POINT (-71.26504633499997 -33.57231975813023)
110,1643,LOS PATOS,PV LOS PATOS SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9901,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/8/2018 8:00 p. m.,262483,6086789,19 SUR,WGS 1984,MAULE,TALCA,SAN RAFAEL,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,253,POINT (-71.61323887999998 -35.33394322310941)
111,1644,LOS PERALES,PMGD SOLAR LOS PERALES I SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/29/2020 8:00 p. m.,285470,6330070,19 SUR,WGS 1984,VALPARAISO,MARGA MARGA,QUILPUE,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,254,POINT (-71.30007549699997 -33.146920401135766)
112,1645,LOS PUQUIOS,PARQUE SOLAR LOS PUQUIOS SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/10/2015 9:00 p. m.,443089,7740030,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,POZO ALMONTE,COMISION NACIONAL DE ENERGIA,12/30/2015 9:00 p. m.,6/29/2023 8:00 p. m.,256,POINT (-69.54557122599994 -20.437311360381926)
113,1646,LUNA,LUNA ENERGY SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.7,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/13/2019 8:00 p. m.,278119,6211449,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,LAS CABRAS,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,260,POINT (-71.40847140999995 -34.214392880122276)
114,1647,LUNA DEL NORTE,SOLAR E SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.93928,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/15/2015 9:00 p. m.,338021,6675572,19 SUR,WGS 1984,COQUIMBO,ELQUI,VICUNA,COMISION NACIONAL DE ENERGIA,12/30/2015 9:00 p. m.,6/29/2023 8:00 p. m.,261,POINT (-70.68000578299996 -30.040192044181758)
115,1648,LUZ DEL NORTE,PARQUE SOLAR FOTOVOLTAICO LUZ DEL NORTE SPA,FOTOVOLTAICO, ,NO APLICA,141.04,0,061/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/23/2016 9:00 p. m.,411433,7010344,19 SUR,WGS 1984,ATACAMA,COPIAPO,COPIAPO,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,262,POINT (-69.89286185599997 -27.026247581235573)
116,1649,MALAQUITA SOLAR II,APOLO DEL NORTE SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.985,0,192/2015,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/14/2019 9:00 p. m.,383714,6919670,19 SUR,WGS 1984,ATACAMA,COPIAPO,TIERRA AMARILLA,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,265,POINT (-70.18094080699996 -27.842633176220186)
