Fecha y Hora;Nombre Central;Generación Real (MWh)
05-09-2023 23:00;PFV ANDES SOLAR II-B;107
05-09-2023 23:59;PFV ANDES SOLAR II-B;101
06-09-2023 1:00;PFV ANDES SOLAR II-B;20
06-09-2023 2:00;PFV ANDES SOLAR II-B;1
06-09-2023 3:00;PFV ANDES SOLAR II-B;0
06-09-2023 4:00;PFV ANDES SOLAR II-B;0
06-09-2023 5:00;PFV ANDES SOLAR II-B;0
06-09-2023 6:00;PFV ANDES SOLAR II-B;0
06-09-2023 7:00;PFV ANDES SOLAR II-B;0
06-09-2023 8:00;PFV ANDES SOLAR II-B;0
06-09-2023 9:00;PFV ANDES SOLAR II-B;0
06-09-2023 10:00;PFV ANDES SOLAR II-B;0
06-09-2023 11:00;PFV ANDES SOLAR II-B;26
06-09-2023 12:00;PFV ANDES SOLAR II-B;19
06-09-2023 13:00;PFV ANDES SOLAR II-B;0
06-09-2023 14:00;PFV ANDES SOLAR II-B;13
06-09-2023 15:00;PFV ANDES SOLAR II-B;3
06-09-2023 16:00;PFV ANDES SOLAR II-B;3
06-09-2023 17:00;PFV ANDES SOLAR II-B;17
06-09-2023 18:00;PFV ANDES SOLAR II-B;0
06-09-2023 19:00;PFV ANDES SOLAR II-B;0
06-09-2023 20:00;PFV ANDES SOLAR II-B;0
06-09-2023 21:00;PFV ANDES SOLAR II-B;0
06-09-2023 22:00;PFV ANDES SOLAR II-B;0
06-09-2023 23:00;PFV ANDES SOLAR II-B;0
06-09-2023 23:59;PFV ANDES SOLAR II-B;0
07-09-2023 1:00;PFV ANDES SOLAR II-B;56
07-09-2023 2:00;PFV ANDES SOLAR II-B;112
07-09-2023 3:00;PFV ANDES SOLAR II-B;112
07-09-2023 4:00;PFV ANDES SOLAR II-B;112
07-09-2023 5:00;PFV ANDES SOLAR II-B;112
07-09-2023 6:00;PFV ANDES SOLAR II-B;71
07-09-2023 7:00;PFV ANDES SOLAR II-B;0
07-09-2023 8:00;PFV ANDES SOLAR II-B;0
07-09-2023 9:00;PFV ANDES SOLAR II-B;3
07-09-2023 10:00;PFV ANDES SOLAR II-B;2
07-09-2023 11:00;PFV ANDES SOLAR II-B;12
07-09-2023 12:00;PFV ANDES SOLAR II-B;13
07-09-2023 13:00;PFV ANDES SOLAR II-B;6
07-09-2023 14:00;PFV ANDES SOLAR II-B;71
07-09-2023 15:00;PFV ANDES SOLAR II-B;112
07-09-2023 16:00;PFV ANDES SOLAR II-B;107
07-09-2023 17:00;PFV ANDES SOLAR II-B;98
07-09-2023 18:00;PFV ANDES SOLAR II-B;17
07-09-2023 19:00;PFV ANDES SOLAR II-B;0
07-09-2023 20:00;PFV ANDES SOLAR II-B;72
07-09-2023 21:00;PFV ANDES SOLAR II-B;98
07-09-2023 22:00;PFV ANDES SOLAR II-B;98
07-09-2023 23:00;PFV ANDES SOLAR II-B;10
07-09-2023 23:59;PFV ANDES SOLAR II-B;0
08-09-2023 1:00;PFV ANDES SOLAR II-B;0
08-09-2023 2:00;PFV ANDES SOLAR II-B;0
08-09-2023 3:00;PFV ANDES SOLAR II-B;0
08-09-2023 4:00;PFV ANDES SOLAR II-B;0
08-09-2023 5:00;PFV ANDES SOLAR II-B;0
08-09-2023 6:00;PFV ANDES SOLAR II-B;0
08-09-2023 7:00;PFV ANDES SOLAR II-B;0
08-09-2023 8:00;PFV ANDES SOLAR II-B;0
08-09-2023 9:00;PFV ANDES SOLAR II-B;3
08-09-2023 10:00;PFV ANDES SOLAR II-B;62
08-09-2023 11:00;PFV ANDES SOLAR II-B;57
08-09-2023 12:00;PFV ANDES SOLAR II-B;53
08-09-2023 13:00;PFV ANDES SOLAR II-B;26
08-09-2023 14:00;PFV ANDES SOLAR II-B;52
08-09-2023 15:00;PFV ANDES SOLAR II-B;30
08-09-2023 16:00;PFV ANDES SOLAR II-B;79
08-09-2023 17:00;PFV ANDES SOLAR II-B;10
08-09-2023 18:00;PFV ANDES SOLAR II-B;38
08-09-2023 19:00;PFV ANDES SOLAR II-B;45
08-09-2023 20:00;PFV ANDES SOLAR II-B;57
08-09-2023 21:00;PFV ANDES SOLAR II-B;15
08-09-2023 22:00;PFV ANDES SOLAR II-B;0
08-09-2023 23:00;PFV ANDES SOLAR II-B;0
08-09-2023 23:59;PFV ANDES SOLAR II-B;0
09-09-2023 1:00;PFV ANDES SOLAR II-B;0
09-09-2023 2:00;PFV ANDES SOLAR II-B;0
09-09-2023 3:00;PFV ANDES SOLAR II-B;0
09-09-2023 4:00;PFV ANDES SOLAR II-B;0
09-09-2023 5:00;PFV ANDES SOLAR II-B;0
09-09-2023 6:00;PFV ANDES SOLAR II-B;0
09-09-2023 7:00;PFV ANDES SOLAR II-B;0
09-09-2023 8:00;PFV ANDES SOLAR II-B;0
09-09-2023 9:00;PFV ANDES SOLAR II-B;7
09-09-2023 10:00;PFV ANDES SOLAR II-B;3
09-09-2023 11:00;PFV ANDES SOLAR II-B;3
09-09-2023 12:00;PFV ANDES SOLAR II-B;3
09-09-2023 13:00;PFV ANDES SOLAR II-B;9
09-09-2023 14:00;PFV ANDES SOLAR II-B;32
09-09-2023 15:00;PFV ANDES SOLAR II-B;30
09-09-2023 16:00;PFV ANDES SOLAR II-B;27
09-09-2023 17:00;PFV ANDES SOLAR II-B;26
09-09-2023 18:00;PFV ANDES SOLAR II-B;12
09-09-2023 19:00;PFV ANDES SOLAR II-B;3
09-09-2023 20:00;PFV ANDES SOLAR II-B;85
09-09-2023 21:00;PFV ANDES SOLAR II-B;100
09-09-2023 22:00;PFV ANDES SOLAR II-B;100
09-09-2023 23:00;PFV ANDES SOLAR II-B;100
09-09-2023 23:59;PFV ANDES SOLAR II-B;47
10-09-2023 1:00;PFV ANDES SOLAR II-B;1
10-09-2023 2:00;PFV ANDES SOLAR II-B;0
10-09-2023 3:00;PFV ANDES SOLAR II-B;0
10-09-2023 4:00;PFV ANDES SOLAR II-B;0
10-09-2023 5:00;PFV ANDES SOLAR II-B;0
10-09-2023 6:00;PFV ANDES SOLAR II-B;0
10-09-2023 7:00;PFV ANDES SOLAR II-B;0
10-09-2023 8:00;PFV ANDES SOLAR II-B;0
10-09-2023 9:00;PFV ANDES SOLAR II-B;8
10-09-2023 10:00;PFV ANDES SOLAR II-B;3
10-09-2023 11:00;PFV ANDES SOLAR II-B;3
10-09-2023 12:00;PFV ANDES SOLAR II-B;3
10-09-2023 13:00;PFV ANDES SOLAR II-B;3
10-09-2023 14:00;PFV ANDES SOLAR II-B;3
10-09-2023 15:00;PFV ANDES SOLAR II-B;14
10-09-2023 16:00;PFV ANDES SOLAR II-B;25
10-09-2023 17:00;PFV ANDES SOLAR II-B;25
10-09-2023 18:00;PFV ANDES SOLAR II-B;25
10-09-2023 19:00;PFV ANDES SOLAR II-B;11
10-09-2023 20:00;PFV ANDES SOLAR II-B;70
10-09-2023 21:00;PFV ANDES SOLAR II-B;93
10-09-2023 22:00;PFV ANDES SOLAR II-B;93
10-09-2023 23:00;PFV ANDES SOLAR II-B;93
10-09-2023 23:59;PFV ANDES SOLAR II-B;59
11-09-2023 1:00;PFV ANDES SOLAR II-B;4
11-09-2023 2:00;PFV ANDES SOLAR II-B;0
11-09-2023 3:00;PFV ANDES SOLAR II-B;0
11-09-2023 4:00;PFV ANDES SOLAR II-B;1
11-09-2023 5:00;PFV ANDES SOLAR II-B;0
11-09-2023 6:00;PFV ANDES SOLAR II-B;0
11-09-2023 7:00;PFV ANDES SOLAR II-B;0
11-09-2023 8:00;PFV ANDES SOLAR II-B;0
11-09-2023 9:00;PFV ANDES SOLAR II-B;39
11-09-2023 10:00;PFV ANDES SOLAR II-B;66
11-09-2023 11:00;PFV ANDES SOLAR II-B;3
11-09-2023 12:00;PFV ANDES SOLAR II-B;3
11-09-2023 13:00;PFV ANDES SOLAR II-B;3
11-09-2023 14:00;PFV ANDES SOLAR II-B;3
11-09-2023 15:00;PFV ANDES SOLAR II-B;3
11-09-2023 16:00;PFV ANDES SOLAR II-B;3
11-09-2023 17:00;PFV ANDES SOLAR II-B;6
11-09-2023 18:00;PFV ANDES SOLAR II-B;25
11-09-2023 19:00;PFV ANDES SOLAR II-B;3
11-09-2023 20:00;PFV ANDES SOLAR II-B;85
11-09-2023 21:00;PFV ANDES SOLAR II-B;107
11-09-2023 22:00;PFV ANDES SOLAR II-B;108
11-09-2023 23:00;PFV ANDES SOLAR II-B;97
11-09-2023 23:59;PFV ANDES SOLAR II-B;54
12-09-2023 1:00;PFV ANDES SOLAR II-B;1
12-09-2023 2:00;PFV ANDES SOLAR II-B;0
12-09-2023 3:00;PFV ANDES SOLAR II-B;0
12-09-2023 4:00;PFV ANDES SOLAR II-B;0
12-09-2023 5:00;PFV ANDES SOLAR II-B;0
12-09-2023 6:00;PFV ANDES SOLAR II-B;0
12-09-2023 7:00;PFV ANDES SOLAR II-B;0
12-09-2023 8:00;PFV ANDES SOLAR II-B;0
12-09-2023 9:00;PFV ANDES SOLAR II-B;24
12-09-2023 10:00;PFV ANDES SOLAR II-B;3
12-09-2023 11:00;PFV ANDES SOLAR II-B;3
12-09-2023 12:00;PFV ANDES SOLAR II-B;3
12-09-2023 13:00;PFV ANDES SOLAR II-B;3
12-09-2023 14:00;PFV ANDES SOLAR II-B;3
12-09-2023 15:00;PFV ANDES SOLAR II-B;27
12-09-2023 16:00;PFV ANDES SOLAR II-B;45
12-09-2023 17:00;PFV ANDES SOLAR II-B;45
12-09-2023 18:00;PFV ANDES SOLAR II-B;27
12-09-2023 19:00;PFV ANDES SOLAR II-B;26
12-09-2023 20:00;PFV ANDES SOLAR II-B;99
12-09-2023 21:00;PFV ANDES SOLAR II-B;108
12-09-2023 22:00;PFV ANDES SOLAR II-B;108
12-09-2023 23:00;PFV ANDES SOLAR II-B;108
12-09-2023 23:59;PFV ANDES SOLAR II-B;59
13-09-2023 1:00;PFV ANDES SOLAR II-B;0
13-09-2023 2:00;PFV ANDES SOLAR II-B;0
13-09-2023 3:00;PFV ANDES SOLAR II-B;0
13-09-2023 4:00;PFV ANDES SOLAR II-B;1
13-09-2023 5:00;PFV ANDES SOLAR II-B;0
13-09-2023 6:00;PFV ANDES SOLAR II-B;0
13-09-2023 7:00;PFV ANDES SOLAR II-B;0
13-09-2023 8:00;PFV ANDES SOLAR II-B;0
13-09-2023 9:00;PFV ANDES SOLAR II-B;14
13-09-2023 10:00;PFV ANDES SOLAR II-B;3
13-09-2023 11:00;PFV ANDES SOLAR II-B;3
13-09-2023 12:00;PFV ANDES SOLAR II-B;3
13-09-2023 13:00;PFV ANDES SOLAR II-B;3
13-09-2023 14:00;PFV ANDES SOLAR II-B;15
13-09-2023 15:00;PFV ANDES SOLAR II-B;37
13-09-2023 16:00;PFV ANDES SOLAR II-B;44
13-09-2023 17:00;PFV ANDES SOLAR II-B;45
13-09-2023 18:00;PFV ANDES SOLAR II-B;44
13-09-2023 19:00;PFV ANDES SOLAR II-B;37
13-09-2023 20:00;PFV ANDES SOLAR II-B;69
13-09-2023 21:00;PFV ANDES SOLAR II-B;75
13-09-2023 22:00;PFV ANDES SOLAR II-B;107
13-09-2023 23:00;PFV ANDES SOLAR II-B;112
13-09-2023 23:59;PFV ANDES SOLAR II-B;82
14-09-2023 1:00;PFV ANDES SOLAR II-B;37
14-09-2023 2:00;PFV ANDES SOLAR II-B;15
14-09-2023 3:00;PFV ANDES SOLAR II-B;1
14-09-2023 4:00;PFV ANDES SOLAR II-B;0
14-09-2023 5:00;PFV ANDES SOLAR II-B;0
14-09-2023 6:00;PFV ANDES SOLAR II-B;0
14-09-2023 7:00;PFV ANDES SOLAR II-B;0
14-09-2023 8:00;PFV ANDES SOLAR II-B;0
14-09-2023 9:00;PFV ANDES SOLAR II-B;27
14-09-2023 10:00;PFV ANDES SOLAR II-B;3
14-09-2023 11:00;PFV ANDES SOLAR II-B;3
14-09-2023 12:00;PFV ANDES SOLAR II-B;3
14-09-2023 13:00;PFV ANDES SOLAR II-B;3
14-09-2023 14:00;PFV ANDES SOLAR II-B;3
14-09-2023 15:00;PFV ANDES SOLAR II-B;12
14-09-2023 16:00;PFV ANDES SOLAR II-B;30
14-09-2023 17:00;PFV ANDES SOLAR II-B;30
14-09-2023 18:00;PFV ANDES SOLAR II-B;24
14-09-2023 19:00;PFV ANDES SOLAR II-B;13
14-09-2023 20:00;PFV ANDES SOLAR II-B;84
14-09-2023 21:00;PFV ANDES SOLAR II-B;112
14-09-2023 22:00;PFV ANDES SOLAR II-B;112
14-09-2023 23:00;PFV ANDES SOLAR II-B;112
14-09-2023 23:59;PFV ANDES SOLAR II-B;68
15-09-2023 1:00;PFV ANDES SOLAR II-B;0
15-09-2023 2:00;PFV ANDES SOLAR II-B;1
15-09-2023 3:00;PFV ANDES SOLAR II-B;0
15-09-2023 4:00;PFV ANDES SOLAR II-B;0
15-09-2023 5:00;PFV ANDES SOLAR II-B;0
15-09-2023 6:00;PFV ANDES SOLAR II-B;0
15-09-2023 7:00;PFV ANDES SOLAR II-B;0
15-09-2023 8:00;PFV ANDES SOLAR II-B;0
15-09-2023 9:00;PFV ANDES SOLAR II-B;13
15-09-2023 10:00;PFV ANDES SOLAR II-B;3
15-09-2023 11:00;PFV ANDES SOLAR II-B;3
15-09-2023 12:00;PFV ANDES SOLAR II-B;3
15-09-2023 13:00;PFV ANDES SOLAR II-B;3
15-09-2023 14:00;PFV ANDES SOLAR II-B;3
15-09-2023 15:00;PFV ANDES SOLAR II-B;3
15-09-2023 16:00;PFV ANDES SOLAR II-B;34
15-09-2023 17:00;PFV ANDES SOLAR II-B;75
15-09-2023 18:00;PFV ANDES SOLAR II-B;70
15-09-2023 19:00;PFV ANDES SOLAR II-B;51
15-09-2023 20:00;PFV ANDES SOLAR II-B;75
15-09-2023 21:00;PFV ANDES SOLAR II-B;112
15-09-2023 22:00;PFV ANDES SOLAR II-B;112
15-09-2023 23:00;PFV ANDES SOLAR II-B;112
15-09-2023 23:59;PFV ANDES SOLAR II-B;93
16-09-2023 1:00;PFV ANDES SOLAR II-B;6
16-09-2023 2:00;PFV ANDES SOLAR II-B;0
16-09-2023 3:00;PFV ANDES SOLAR II-B;0
16-09-2023 4:00;PFV ANDES SOLAR II-B;0
16-09-2023 5:00;PFV ANDES SOLAR II-B;0
16-09-2023 6:00;PFV ANDES SOLAR II-B;0
16-09-2023 7:00;PFV ANDES SOLAR II-B;0
16-09-2023 8:00;PFV ANDES SOLAR II-B;0
16-09-2023 9:00;PFV ANDES SOLAR II-B;26
16-09-2023 10:00;PFV ANDES SOLAR II-B;3
16-09-2023 11:00;PFV ANDES SOLAR II-B;3
16-09-2023 12:00;PFV ANDES SOLAR II-B;3
16-09-2023 13:00;PFV ANDES SOLAR II-B;3
16-09-2023 14:00;PFV ANDES SOLAR II-B;6
16-09-2023 15:00;PFV ANDES SOLAR II-B;49
16-09-2023 16:00;PFV ANDES SOLAR II-B;47
16-09-2023 17:00;PFV ANDES SOLAR II-B;42
16-09-2023 18:00;PFV ANDES SOLAR II-B;42
16-09-2023 19:00;PFV ANDES SOLAR II-B;28
16-09-2023 20:00;PFV ANDES SOLAR II-B;108
16-09-2023 21:00;PFV ANDES SOLAR II-B;112
16-09-2023 22:00;PFV ANDES SOLAR II-B;112
16-09-2023 23:00;PFV ANDES SOLAR II-B;112
16-09-2023 23:59;PFV ANDES SOLAR II-B;63
17-09-2023 1:00;PFV ANDES SOLAR II-B;1
17-09-2023 2:00;PFV ANDES SOLAR II-B;0
17-09-2023 3:00;PFV ANDES SOLAR II-B;0
17-09-2023 4:00;PFV ANDES SOLAR II-B;0
17-09-2023 5:00;PFV ANDES SOLAR II-B;0
17-09-2023 6:00;PFV ANDES SOLAR II-B;0
17-09-2023 7:00;PFV ANDES SOLAR II-B;0
17-09-2023 8:00;PFV ANDES SOLAR II-B;0
17-09-2023 9:00;PFV ANDES SOLAR II-B;5
17-09-2023 10:00;PFV ANDES SOLAR II-B;3
17-09-2023 11:00;PFV ANDES SOLAR II-B;3
17-09-2023 12:00;PFV ANDES SOLAR II-B;3
17-09-2023 13:00;PFV ANDES SOLAR II-B;3
17-09-2023 14:00;PFV ANDES SOLAR II-B;27
17-09-2023 15:00;PFV ANDES SOLAR II-B;36
17-09-2023 16:00;PFV ANDES SOLAR II-B;27
17-09-2023 17:00;PFV ANDES SOLAR II-B;22
17-09-2023 18:00;PFV ANDES SOLAR II-B;20
17-09-2023 19:00;PFV ANDES SOLAR II-B;20
17-09-2023 20:00;PFV ANDES SOLAR II-B;9
17-09-2023 21:00;PFV ANDES SOLAR II-B;95
17-09-2023 22:00;PFV ANDES SOLAR II-B;112
17-09-2023 23:00;PFV ANDES SOLAR II-B;112
17-09-2023 23:59;PFV ANDES SOLAR II-B;111
18-09-2023 1:00;PFV ANDES SOLAR II-B;55
18-09-2023 2:00;PFV ANDES SOLAR II-B;2
18-09-2023 3:00;PFV ANDES SOLAR II-B;0
18-09-2023 4:00;PFV ANDES SOLAR II-B;0
18-09-2023 5:00;PFV ANDES SOLAR II-B;0
18-09-2023 6:00;PFV ANDES SOLAR II-B;0
18-09-2023 7:00;PFV ANDES SOLAR II-B;0
18-09-2023 8:00;PFV ANDES SOLAR II-B;0
18-09-2023 9:00;PFV ANDES SOLAR II-B;5
18-09-2023 10:00;PFV ANDES SOLAR II-B;3
18-09-2023 11:00;PFV ANDES SOLAR II-B;3
18-09-2023 12:00;PFV ANDES SOLAR II-B;3
18-09-2023 13:00;PFV ANDES SOLAR II-B;3
18-09-2023 14:00;PFV ANDES SOLAR II-B;20
18-09-2023 15:00;PFV ANDES SOLAR II-B;31
18-09-2023 16:00;PFV ANDES SOLAR II-B;30
18-09-2023 17:00;PFV ANDES SOLAR II-B;26
18-09-2023 18:00;PFV ANDES SOLAR II-B;26
18-09-2023 19:00;PFV ANDES SOLAR II-B;40
18-09-2023 20:00;PFV ANDES SOLAR II-B;5
18-09-2023 21:00;PFV ANDES SOLAR II-B;105
18-09-2023 22:00;PFV ANDES SOLAR II-B;112
18-09-2023 23:00;PFV ANDES SOLAR II-B;112
18-09-2023 23:59;PFV ANDES SOLAR II-B;112
19-09-2023 1:00;PFV ANDES SOLAR II-B;60
19-09-2023 2:00;PFV ANDES SOLAR II-B;1
19-09-2023 3:00;PFV ANDES SOLAR II-B;1
19-09-2023 4:00;PFV ANDES SOLAR II-B;0
19-09-2023 5:00;PFV ANDES SOLAR II-B;0
19-09-2023 6:00;PFV ANDES SOLAR II-B;0
19-09-2023 7:00;PFV ANDES SOLAR II-B;0
19-09-2023 8:00;PFV ANDES SOLAR II-B;0
19-09-2023 9:00;PFV ANDES SOLAR II-B;5
19-09-2023 10:00;PFV ANDES SOLAR II-B;3
19-09-2023 11:00;PFV ANDES SOLAR II-B;3
19-09-2023 12:00;PFV ANDES SOLAR II-B;3
19-09-2023 13:00;PFV ANDES SOLAR II-B;8
19-09-2023 14:00;PFV ANDES SOLAR II-B;43
19-09-2023 15:00;PFV ANDES SOLAR II-B;42
19-09-2023 16:00;PFV ANDES SOLAR II-B;40
19-09-2023 17:00;PFV ANDES SOLAR II-B;32
19-09-2023 18:00;PFV ANDES SOLAR II-B;32
19-09-2023 19:00;PFV ANDES SOLAR II-B;30
19-09-2023 20:00;PFV ANDES SOLAR II-B;73
19-09-2023 21:00;PFV ANDES SOLAR II-B;112
19-09-2023 22:00;PFV ANDES SOLAR II-B;112
19-09-2023 23:00;PFV ANDES SOLAR II-B;112
19-09-2023 23:59;PFV ANDES SOLAR II-B;87
20-09-2023 1:00;PFV ANDES SOLAR II-B;7
20-09-2023 2:00;PFV ANDES SOLAR II-B;0
20-09-2023 3:00;PFV ANDES SOLAR II-B;0
20-09-2023 4:00;PFV ANDES SOLAR II-B;0
20-09-2023 5:00;PFV ANDES SOLAR II-B;0
20-09-2023 6:00;PFV ANDES SOLAR II-B;0
20-09-2023 7:00;PFV ANDES SOLAR II-B;0
20-09-2023 8:00;PFV ANDES SOLAR II-B;1
20-09-2023 9:00;PFV ANDES SOLAR II-B;11
20-09-2023 10:00;PFV ANDES SOLAR II-B;3
20-09-2023 11:00;PFV ANDES SOLAR II-B;3
20-09-2023 12:00;PFV ANDES SOLAR II-B;3
20-09-2023 13:00;PFV ANDES SOLAR II-B;3
20-09-2023 14:00;PFV ANDES SOLAR II-B;47
20-09-2023 15:00;PFV ANDES SOLAR II-B;82
20-09-2023 16:00;PFV ANDES SOLAR II-B;78
20-09-2023 17:00;PFV ANDES SOLAR II-B;64
20-09-2023 18:00;PFV ANDES SOLAR II-B;57
20-09-2023 19:00;PFV ANDES SOLAR II-B;65
20-09-2023 20:00;PFV ANDES SOLAR II-B;112
20-09-2023 21:00;PFV ANDES SOLAR II-B;112
20-09-2023 22:00;PFV ANDES SOLAR II-B;112
20-09-2023 23:00;PFV ANDES SOLAR II-B;112
20-09-2023 23:59;PFV ANDES SOLAR II-B;48
21-09-2023 1:00;PFV ANDES SOLAR II-B;1
21-09-2023 2:00;PFV ANDES SOLAR II-B;0
21-09-2023 3:00;PFV ANDES SOLAR II-B;0
21-09-2023 4:00;PFV ANDES SOLAR II-B;0
21-09-2023 5:00;PFV ANDES SOLAR II-B;0
21-09-2023 6:00;PFV ANDES SOLAR II-B;0
21-09-2023 7:00;PFV ANDES SOLAR II-B;0
21-09-2023 8:00;PFV ANDES SOLAR II-B;2
21-09-2023 9:00;PFV ANDES SOLAR II-B;2
21-09-2023 10:00;PFV ANDES SOLAR II-B;3
21-09-2023 11:00;PFV ANDES SOLAR II-B;3
21-09-2023 12:00;PFV ANDES SOLAR II-B;3
21-09-2023 13:00;PFV ANDES SOLAR II-B;3
21-09-2023 14:00;PFV ANDES SOLAR II-B;40
21-09-2023 15:00;PFV ANDES SOLAR II-B;67
21-09-2023 16:00;PFV ANDES SOLAR II-B;64
21-09-2023 17:00;PFV ANDES SOLAR II-B;61
21-09-2023 18:00;PFV ANDES SOLAR II-B;57
21-09-2023 19:00;PFV ANDES SOLAR II-B;46
21-09-2023 20:00;PFV ANDES SOLAR II-B;3
21-09-2023 21:00;PFV ANDES SOLAR II-B;84
21-09-2023 22:00;PFV ANDES SOLAR II-B;112
21-09-2023 23:00;PFV ANDES SOLAR II-B;112
21-09-2023 23:59;PFV ANDES SOLAR II-B;111
22-09-2023 1:00;PFV ANDES SOLAR II-B;84
22-09-2023 2:00;PFV ANDES SOLAR II-B;5
22-09-2023 3:00;PFV ANDES SOLAR II-B;0
22-09-2023 4:00;PFV ANDES SOLAR II-B;0
22-09-2023 5:00;PFV ANDES SOLAR II-B;0
22-09-2023 6:00;PFV ANDES SOLAR II-B;0
22-09-2023 7:00;PFV ANDES SOLAR II-B;0
22-09-2023 8:00;PFV ANDES SOLAR II-B;0
22-09-2023 9:00;PFV ANDES SOLAR II-B;2
22-09-2023 10:00;PFV ANDES SOLAR II-B;3
22-09-2023 11:00;PFV ANDES SOLAR II-B;3
22-09-2023 12:00;PFV ANDES SOLAR II-B;3
22-09-2023 13:00;PFV ANDES SOLAR II-B;3
22-09-2023 14:00;PFV ANDES SOLAR II-B;62
22-09-2023 15:00;PFV ANDES SOLAR II-B;86
22-09-2023 16:00;PFV ANDES SOLAR II-B;85
22-09-2023 17:00;PFV ANDES SOLAR II-B;84
22-09-2023 18:00;PFV ANDES SOLAR II-B;79
22-09-2023 19:00;PFV ANDES SOLAR II-B;43
22-09-2023 20:00;PFV ANDES SOLAR II-B;84
22-09-2023 21:00;PFV ANDES SOLAR II-B;112
22-09-2023 22:00;PFV ANDES SOLAR II-B;112
22-09-2023 23:00;PFV ANDES SOLAR II-B;112
22-09-2023 23:59;PFV ANDES SOLAR II-B;96
23-09-2023 1:00;PFV ANDES SOLAR II-B;8
23-09-2023 2:00;PFV ANDES SOLAR II-B;0
23-09-2023 3:00;PFV ANDES SOLAR II-B;1
23-09-2023 4:00;PFV ANDES SOLAR II-B;0
23-09-2023 5:00;PFV ANDES SOLAR II-B;0
23-09-2023 6:00;PFV ANDES SOLAR II-B;0
23-09-2023 7:00;PFV ANDES SOLAR II-B;0
23-09-2023 8:00;PFV ANDES SOLAR II-B;0
23-09-2023 9:00;PFV ANDES SOLAR II-B;1
23-09-2023 10:00;PFV ANDES SOLAR II-B;3
23-09-2023 11:00;PFV ANDES SOLAR II-B;3
23-09-2023 12:00;PFV ANDES SOLAR II-B;3
23-09-2023 13:00;PFV ANDES SOLAR II-B;3
23-09-2023 14:00;PFV ANDES SOLAR II-B;12
23-09-2023 15:00;PFV ANDES SOLAR II-B;40
23-09-2023 16:00;PFV ANDES SOLAR II-B;54
23-09-2023 17:00;PFV ANDES SOLAR II-B;57
23-09-2023 18:00;PFV ANDES SOLAR II-B;53
23-09-2023 19:00;PFV ANDES SOLAR II-B;26
23-09-2023 20:00;PFV ANDES SOLAR II-B;28
23-09-2023 21:00;PFV ANDES SOLAR II-B;112
23-09-2023 22:00;PFV ANDES SOLAR II-B;11
23-09-2023 23:00;PFV ANDES SOLAR II-B;112
23-09-2023 23:59;PFV ANDES SOLAR II-B;112
24-09-2023 1:00;PFV ANDES SOLAR II-B;38
24-09-2023 2:00;PFV ANDES SOLAR II-B;1
24-09-2023 3:00;PFV ANDES SOLAR II-B;1
24-09-2023 4:00;PFV ANDES SOLAR II-B;0
24-09-2023 5:00;PFV ANDES SOLAR II-B;0
24-09-2023 6:00;PFV ANDES SOLAR II-B;0
24-09-2023 7:00;PFV ANDES SOLAR II-B;0
24-09-2023 8:00;PFV ANDES SOLAR II-B;0
24-09-2023 9:00;PFV ANDES SOLAR II-B;2
24-09-2023 10:00;PFV ANDES SOLAR II-B;3
24-09-2023 11:00;PFV ANDES SOLAR II-B;3
24-09-2023 12:00;PFV ANDES SOLAR II-B;3
24-09-2023 13:00;PFV ANDES SOLAR II-B;3
24-09-2023 14:00;PFV ANDES SOLAR II-B;27
24-09-2023 15:00;PFV ANDES SOLAR II-B;55
24-09-2023 16:00;PFV ANDES SOLAR II-B;45
24-09-2023 17:00;PFV ANDES SOLAR II-B;38
24-09-2023 18:00;PFV ANDES SOLAR II-B;38
24-09-2023 19:00;PFV ANDES SOLAR II-B;42
24-09-2023 20:00;PFV ANDES SOLAR II-B;62
24-09-2023 21:00;PFV ANDES SOLAR II-B;112
24-09-2023 22:00;PFV ANDES SOLAR II-B;112
24-09-2023 23:00;PFV ANDES SOLAR II-B;112
24-09-2023 23:59;PFV ANDES SOLAR II-B;108
25-09-2023 1:00;PFV ANDES SOLAR II-B;17
25-09-2023 2:00;PFV ANDES SOLAR II-B;1
25-09-2023 3:00;PFV ANDES SOLAR II-B;1
25-09-2023 4:00;PFV ANDES SOLAR II-B;0
25-09-2023 5:00;PFV ANDES SOLAR II-B;0
25-09-2023 6:00;PFV ANDES SOLAR II-B;0
25-09-2023 7:00;PFV ANDES SOLAR II-B;0
25-09-2023 8:00;PFV ANDES SOLAR II-B;0
25-09-2023 9:00;PFV ANDES SOLAR II-B;2
25-09-2023 10:00;PFV ANDES SOLAR II-B;3
25-09-2023 11:00;PFV ANDES SOLAR II-B;3
25-09-2023 12:00;PFV ANDES SOLAR II-B;3
25-09-2023 13:00;PFV ANDES SOLAR II-B;18
25-09-2023 14:00;PFV ANDES SOLAR II-B;60
25-09-2023 15:00;PFV ANDES SOLAR II-B;60
25-09-2023 16:00;PFV ANDES SOLAR II-B;59
25-09-2023 17:00;PFV ANDES SOLAR II-B;57
25-09-2023 18:00;PFV ANDES SOLAR II-B;57
25-09-2023 19:00;PFV ANDES SOLAR II-B;35
25-09-2023 20:00;PFV ANDES SOLAR II-B;3
25-09-2023 21:00;PFV ANDES SOLAR II-B;3
25-09-2023 22:00;PFV ANDES SOLAR II-B;3
25-09-2023 23:00;PFV ANDES SOLAR II-B;3
